"","website","query","titles","location","wage","skills"
"1871","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Carlsbad, CA","Compensation Unspecified","Oracle"
"1872","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Carlsbad, CA","Compensation Unspecified","PostgreSQL"
"1873","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Centennial, CO","Compensation Unspecified","Hadoop"
"1874","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Centennial, CO","Compensation Unspecified","Linux"
"1875","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Centennial, CO","Compensation Unspecified","MySQL"
"1876","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Centennial, CO","Compensation Unspecified","Oracle"
"1877","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Centennial, CO","Compensation Unspecified","PostgreSQL"
"1878","Cyber Coders","Data Science","Data Scientist - Machine Learning, OOP, Statistical Analysis","Glendale, CA","Full-time $80k - $130k","Data Visualization"
"1879","Cyber Coders","Data Science","Data Scientist - Machine Learning, OOP, Statistical Analysis","Glendale, CA","Full-time $80k - $130k","Machine Learning"
"1880","Cyber Coders","Data Science","Data Scientist - Machine Learning, OOP, Statistical Analysis","Glendale, CA","Full-time $80k - $130k","Mathlab"
"1881","Cyber Coders","Data Science","Data Scientist - Machine Learning, OOP, Statistical Analysis","Glendale, CA","Full-time $80k - $130k","OOP"
"1882","Cyber Coders","Data Science","Data Scientist - Machine Learning, OOP, Statistical Analysis","Glendale, CA","Full-time $80k - $130k","Statistical Analysis"
"1883","Cyber Coders","Data Science","Data Scientist - Python, Machine Learning, R, SQL","San Francisco, CA","Full-time $40.00-$110.00","Machine Learning"
"1884","Cyber Coders","Data Science","Data Scientist - Python, Machine Learning, R, SQL","San Francisco, CA","Full-time $40.00-$110.00","Python"
"1885","Cyber Coders","Data Science","Data Scientist - Python, Machine Learning, R, SQL","San Francisco, CA","Full-time $40.00-$110.00","SQL"
"1886","Cyber Coders","Data Science","Data Scientist - Python, Machine Learning, R, SQL","San Francisco, CA","Full-time $40.00-$110.00","Strategic Planning"
"1887","Cyber Coders","Data Science","Data Scientist - Python, NLP","Pittsburgh, PA","Full-time $100k - $150k","Data Science"
"1888","Cyber Coders","Data Science","Data Scientist - Python, NLP","Pittsburgh, PA","Full-time $100k - $150k","Keras"
"1889","Cyber Coders","Data Science","Data Scientist - Python, NLP","Pittsburgh, PA","Full-time $100k - $150k","NLP"
"1890","Cyber Coders","Data Science","Data Scientist - Python, NLP","Pittsburgh, PA","Full-time $100k - $150k","Python"
"1891","Cyber Coders","Data Science","Data Scientist - Python, NLP","Pittsburgh, PA","Full-time $100k - $150k","Tensorflow"
"1892","Cyber Coders","Data Science","Data Scientist - Relocation Provided!","Houston, TX","Compensation Unspecified","Data Science"
"1893","Cyber Coders","Data Science","Data Scientist - Relocation Provided!","Houston, TX","Compensation Unspecified","Image Data"
"1894","Cyber Coders","Data Science","Data Scientist - Relocation Provided!","Houston, TX","Compensation Unspecified","Machine Learning"
"1895","Cyber Coders","Data Science","Data Scientist - Relocation Provided!","Houston, TX","Compensation Unspecified","Neural network"
"1896","Cyber Coders","Data Science","Data Scientist - Relocation Provided!","Houston, TX","Compensation Unspecified","Python"
"1897","Cyber Coders","Data Science","Data Scientist - Tableau, SaaS, Project Management","Santa Barbara, CA","Full-time $75k - $110k","Data Analytics"
"1898","Cyber Coders","Data Science","Data Scientist - Tableau, SaaS, Project Management","Santa Barbara, CA","Full-time $75k - $110k","Power BI"
"1899","Cyber Coders","Data Science","Data Scientist - Tableau, SaaS, Project Management","Santa Barbara, CA","Full-time $75k - $110k","Project Management"
"1900","Cyber Coders","Data Science","Data Scientist - Tableau, SaaS, Project Management","Santa Barbara, CA","Full-time $75k - $110k","SaaS"
"1901","Cyber Coders","Data Science","Data Scientist - Tableau, SaaS, Project Management","Santa Barbara, CA","Full-time $75k - $110k","Tableau"
"1902","Cyber Coders","Data Science","Data Scientist - behavioral intelligence, R, Python","San Francisco, CA","Full-time $120k - $175k","Data Mining"
"1903","Cyber Coders","Data Science","Data Scientist - behavioral intelligence, R, Python","San Francisco, CA","Full-time $120k - $175k","Hadoop"
"1904","Cyber Coders","Data Science","Data Scientist - behavioral intelligence, R, Python","San Francisco, CA","Full-time $120k - $175k","Machine Learning"
"1905","Cyber Coders","Data Science","Data Scientist - behavioral intelligence, R, Python","San Francisco, CA","Full-time $120k - $175k","Python"
"1906","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Boston, MA","Compensation Unspecified","AWS"
"1907","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Boston, MA","Compensation Unspecified","Data Mining"
"1908","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Boston, MA","Compensation Unspecified","Machine Learning Algorithms"
"1909","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Boston, MA","Compensation Unspecified","computation biology industry experience"
"1910","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Boston, MA","Compensation Unspecified","epigenomic NGS data analytics"
"1911","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Cambridge, MA","Compensation Unspecified","AWS"
"1912","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Cambridge, MA","Compensation Unspecified","Data Mining"
"1913","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Cambridge, MA","Compensation Unspecified","Machine Learning Algorithms"
"1914","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Cambridge, MA","Compensation Unspecified","computation biology industry experience"
"1915","Cyber Coders","Data Science","Data Scientist - computational biology, bioinformatics - Boston","Cambridge, MA","Compensation Unspecified","epigenomic NGS data analytics"
"1916","Cyber Coders","Data Science","Data Scientist - machine learning & data - Manhattan!","New York City, NY","Full-time $110k - $140k","AWS"
"1917","Cyber Coders","Data Science","Data Scientist - machine learning & data - Manhattan!","New York City, NY","Full-time $110k - $140k","Algorithms"
"1918","Cyber Coders","Data Science","Data Scientist - machine learning & data - Manhattan!","New York City, NY","Full-time $110k - $140k","Hadoop"
"1919","Cyber Coders","Data Science","Data Scientist - machine learning & data - Manhattan!","New York City, NY","Full-time $110k - $140k","Postgres/Redshift"
"1920","Cyber Coders","Data Science","Data Scientist - machine learning & data - Manhattan!","New York City, NY","Full-time $110k - $140k","SQL"
"1921","Cyber Coders","Data Science","Data Scientist | AI, Python, Security (RELOCATION ASSISTANCE!)","Newport Beach, CA","Full-time $120k - $175k","AWS"
"1922","Cyber Coders","Data Science","Data Scientist | AI, Python, Security (RELOCATION ASSISTANCE!)","Newport Beach, CA","Full-time $120k - $175k","Big Data"
"1923","Cyber Coders","Data Science","Data Scientist | AI, Python, Security (RELOCATION ASSISTANCE!)","Newport Beach, CA","Full-time $120k - $175k","Data Mining"
"1924","Cyber Coders","Data Science","Data Scientist | AI, Python, Security (RELOCATION ASSISTANCE!)","Newport Beach, CA","Full-time $120k - $175k","Machine Learning"
"1925","Cyber Coders","Data Science","Data Scientist | AI, Python, Security (RELOCATION ASSISTANCE!)","Newport Beach, CA","Full-time $120k - $175k","Python"
"1926","Cyber Coders","Data Science","Data Scientist, Cognitive/Machine Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Artificial Intelligence"
"1927","Cyber Coders","Data Science","Data Scientist, Cognitive/Machine Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Data Management"
"1928","Cyber Coders","Data Science","Data Scientist, Cognitive/Machine Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Deep Learning"
"1929","Cyber Coders","Data Science","Data Scientist, Cognitive/Machine Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Healthcare/Managed care"
"1930","Cyber Coders","Data Science","Data Scientist, Cognitive/Machine Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Machine Learning"
"1931","Cyber Coders","Data Science","Lead Data Science - Cognitive/ML (Relo to Boston)","Boston, MA","Compensation Unspecified","Deep Learning"
"1932","Cyber Coders","Data Science","Lead Data Science - Cognitive/ML (Relo to Boston)","Boston, MA","Compensation Unspecified","Machine Learning"
"1933","Cyber Coders","Data Science","Lead Data Science - Cognitive/ML (Relo to Boston)","Boston, MA","Compensation Unspecified","Natural Language Processing"
"1934","Cyber Coders","Data Science","Lead Data Science - Cognitive/ML (Relo to Boston)","Boston, MA","Compensation Unspecified","Recommender Systems"
"1935","Cyber Coders","Data Science","Lead Data Science - Cognitive/ML (Relo to Boston)","Boston, MA","Compensation Unspecified","Streaming Audio Data"
"1936","Cyber Coders","Data Science","Lead Data Scientist (Machine Learning)","Seattle, WA","Compensation Unspecified","AWS"
"1937","Cyber Coders","Data Science","Lead Data Scientist (Machine Learning)","Seattle, WA","Compensation Unspecified","Computer Vision"
"1938","Cyber Coders","Data Science","Lead Data Scientist (Machine Learning)","Seattle, WA","Compensation Unspecified","Data Science"
"1939","Cyber Coders","Data Science","Lead Data Scientist (Machine Learning)","Seattle, WA","Compensation Unspecified","Machine Learning"
"1940","Cyber Coders","Data Science","Lead Data Scientist (Machine Learning)","Seattle, WA","Compensation Unspecified","NLP"
"1941","Cyber Coders","Data Science","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","Data Science"
"1942","Cyber Coders","Data Science","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","Deep Learning"
"1943","Cyber Coders","Data Science","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","Machine Learning"
"1944","Cyber Coders","Data Science","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","Tensorflow"
"1945","Cyber Coders","Data Science","Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA","Full-time $150k - $250k","neural networks"
"1946","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $110k","API"
"1947","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $110k","Algorithm"
"1948","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $110k","Machine Learning"
"1949","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $110k","Optimization"
"1950","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $110k","Predictive Analytics"
"1951","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $120k","API"
"1952","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $120k","Algorithm"
"1953","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $120k","Machine Learning"
"1954","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $120k","Optimization"
"1955","Cyber Coders","Data Science","Lead Data Scientist - Machine Learning","Creve Coeur, MO","Full-time $95k - $120k","Predictive Analytics"
"1956","Cyber Coders","Data Science","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","Big Data Systems (Hadoop/Hive/Spark"
"1957","Cyber Coders","Data Science","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","Hadoop/Spark/Hive"
"1958","Cyber Coders","Data Science","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","Python/R"
"1959","Cyber Coders","Data Science","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","Quantitative Analysis"
"1960","Cyber Coders","Data Science","Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA","Full-time $100k - $160k","SQL"
"1961","Cyber Coders","Data Science","Lead Data Scientist - Population Health, Data Mining","Santa Cruz, CA","Compensation Unspecified","Data Mining"
"1962","Cyber Coders","Data Science","Lead Data Scientist - Population Health, Data Mining","Santa Cruz, CA","Compensation Unspecified","Health care data"
"1963","Cyber Coders","Data Science","Lead Data Scientist - Population Health, Data Mining","Santa Cruz, CA","Compensation Unspecified","Population Health"
"1964","Cyber Coders","Data Science","Lead Data Scientist - Population Health, Data Mining","Santa Cruz, CA","Compensation Unspecified","Predictive Analytics"
"1965","Cyber Coders","Data Science","Lead Data Scientist - Population Health, Data Mining","Santa Cruz, CA","Compensation Unspecified","SQL"
"1966","Cyber Coders","Data Science","Lead Data Scientist, Deep Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Artificial Intelligence"
"1967","Cyber Coders","Data Science","Lead Data Scientist, Deep Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Deep Learning"
"1968","Cyber Coders","Data Science","Lead Data Scientist, Deep Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Machine Learning"
"1969","Cyber Coders","Data Science","Lead Data Scientist, Deep Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Recommender System"
"1970","Cyber Coders","Data Science","Lead Data Scientist, Deep Learning (Relo to Boston)","Boston, MA","Compensation Unspecified","Speech Recognition"
"1971","Cyber Coders","Data Science","Lead Scientist - cGMP, process control - Newton, MA","Newton, MA","Compensation Unspecified","Process control"
"1972","Cyber Coders","Data Science","Lead Scientist - cGMP, process control - Newton, MA","Newton, MA","Compensation Unspecified","Synthetic Organic Chemistry"
"1973","Cyber Coders","Data Science","Lead Scientist - cGMP, process control - Newton, MA","Newton, MA","Compensation Unspecified","cGMP material manufacturing"
"1974","Cyber Coders","Data Science","Lead Scientist - cGMP, process control - Newton, MA","Newton, MA","Compensation Unspecified","origin of impurities"
